THE MARTIAN,Andy Weir,Crown,1,384,Adventure,4.5,13361,8.99,4.5,"29,727",4.7
REDEPLOYMENT,Phil Klay,Penguin Press,1,304,Short Stories,4,309,11.99,14.02,"1,444",4.4
SHARP OBJECTS,Gillian Flynn,Broadway,0,272,Mysteries & Thrillers,4.5,4336,11.99,10.22,"17,559",4.4
DIE AGAIN,Tess Gerritsen,Ballantine,1,352,Mysteries & Thrillers,4.5,395,9.99,13.16,"4,127",4.6
INSATIABLE APPETITES,Stuart Woods,Putnam,1,320,Action & Adventure,4,510,9.99,11.02,"1,378",4.3
THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1,336,Literary,4.5,26759,12.99,12.99,"88,738",4.1
SAINT ODD,Dean Koontz,Bantam,1,352,Mysteries & Thrillers,4.5,736,9.99,9.99,"4,246",4.6
COLD COLD HEART,Tami Hoag,Dutton,1,400,Mysteries & Thrillers,4.5,681,9.99,11.76,"2,174",4.5
STILL ALICE,Lisa Genova,Pocket Books,2,320,Fiction & Literature,4.5,1160,12.99,11.50,"10,449",4.7
BURNED,Karen Marie Moning,Delacorte,1,512,Paranormal,4.5,433,8.99,8.99,"2,629",4.5
FIRST FROST,Sarah Addison Allen,St. Martin's,1,304,Fiction & Literature,4.5,329,11.99,17.97,"1,597",4.6
PRIVATE VEGAS,James Patterson and Maxine Paetro,"Little, Brown",1,416,Mysteries & Thrillers,4,588,9.99,6.20,"2,907",4.2
VIPER GAME,Christine Feehan,Jove,1,448,Military,4.5,224,8.99,8.99,"1,533",4.5
BEAUTIFUL REDEMPTION,Jamie McGuire,Jamie McGuire,1,324,Contemporary,4.5,1041,5.99,10.37,"2,170",4.6
THE SECRETS OF SIR RICHARD KENWORTHY,Julia Quinn,Avon/HarperCollins,1,384,Historical,4.5,522,7.99,7.99,"2,887",4.4
BOUND BY FLAMES,Jeaniene Frost,Avon/HarperCollins,1,384,Paranormal,4.5,274,4.99,4.38,"1,476",4.7
IN HIS KEEPING,Maya Banks,Avon/HarperCollins,1,432,Contemporary,4.5,255,10.99,14.99,543,4.5
THE NIGHTINGALE,Kristin Hannah,St. Martin's,1,448,Fiction & Literature,4.5,14320,11.99,11.54,"87,180",4.8
CRASH AND BURN,Lisa Gardner,Dutton,1,400,Mysteries & Thrillers,4,613,9.99,14.10,"2,142",4.3
BEAUTIFUL BELOVED,Christina Lauren,Pocket Star,1,128,Contemporary,4.5,404,4.99,3.07,772,4.5
OBSESSION IN DEATH,J D Robb,Putnam,1,416,Suspense,4.5,1114,8.99,8.99,"4,904",4.8
MOTIVE,Jonathan Kellerman,Ballantine,1,352,Mysteries & Thrillers,4,622,9.99,5.86,"2,025",4.2
A SPOOL OF BLUE THREAD,Anne Tyler,Knopf,1,368,Literary,3.5,1030,11.99,11.99,"6,607",3.7
ONE NIGHT: UNVEILED,Jodi Ellen Malpas,Forever/Grand Central,1,432,Erotic Romance,4.5,834,11.99,15.49,"1,605",4.6
TWELVE DAYS,Alex Berenson,Putnam,1,432,Mysteries & Thrillers,4,394,9.99,9.99,857,4.4
BLOOD INFERNAL,James Rollins and Rebecca Cantrell,Morrow/HarperCollins,0,576,Mysteries & Thrillers,4.5,368,9.99,23.25,"1,349",4.7
THE WHITES,Richard Price writing as Harry Brandt,Holt,1,352,Mysteries & Thrillers,4,229,10.99,14.99,945,3.9
UNEXPECTED FATE,Harper Sloan,Harper Sloan,0,341,Erotic Romance,4.5,67,4.99,3.36,"1,045",4.7
THE MASTER,Kresley Cole,Gallery,0,368,Contemporary,4.5,637,7.99,6.99,"1,487",4.7
DEAD HEAT,Patricia Briggs,Ace,1,336,Fantasy,4.5,623,8.99,8.99,"3,929",4.7
THE ASSASSIN,Clive Cussler and Justin Scott,Putnam,1,416,Action & Adventure,4,436,9.99,9.99,"2,034",4.5
AND I LOVE HER,Marie Force,Berkley,1,336,Contemporary,4.5,349,7.99,6.66,924,4.7
THE BURIED GIANT,Kazuo Ishiguro,Knopf,1,336,Literary,4,487,11.99,43.00,"3,461",4.1
ENDANGERED,C J Box,Putnam,1,384,Mysteries & Thrillers,4.5,1191,9.99,35.14,"4,078",4.8
LAST ONE HOME,Debbie Macomber,Ballantine,1,336,Contemporary,4,697,6.99,6.99,"2,745",4.6
COLD BETRAYAL,J A Jance,Touchstone,1,352,Mysteries & Thrillers,4.5,218,9.99,8.99,"1,289",4.6
WORLD GONE BY,Dennis Lehane,Morrow,0,320,Mysteries & Thrillers,4.5,323,11.99,11.99,"1,192",4.4
FORGET ME NOT,Fern Michaels,Zebra,0,288,Fiction & Literature,4,149,4.99,7.99,"1,245",4.3
NYPD RED 3,James Patterson and Marshall Karp,"Little, Brown",1,384,Mysteries & Thrillers,4.5,672,9.99,15.95,"4,415",4.6
A DANGEROUS PLACE,Jacqueline Winspear,Harper,1,336,Women Sleuths,4,277,12.99,12.99,"1,946",4.5
SOARING,Kristen Ashley,Kristen Ashley,1,804,Contemporary,4.5,289,4.99,4.99,"1,005",4.7
MONSTERS IN THE DARK,Pepper Winters,Pepper Winters,1,1598,Suspense,4.5,142,9.99,9.99,571,4.5
RECKLESS LOVE,Kendall Ryan,Kendall Ryan,0,335,Contemporary,4.5,239,3.99,0.85,284,4.4
SHOPPING FOR A BILLIONAIRE,Julia Kent,Julia Kent,1,129,Contemporary,4,1214,0.0,0.85,"1,181",4.5
A WICKED SNOW,Gregg Olsen,Kensington,1,384,Mysteries & Thrillers,4,18,5.99,5.69,"1,590",4.2
CUBA STRAITS,Randy Wayne White,Putnam,1,336,Mysteries & Thrillers,4,158,9.99,10.99,736,3.8
MANWHORE,Katy Evans,Simon & Schuster,1,368,Contemporary,4.5,469,14.99,14.99,873,4.5
THE SILENT GIRLS,Eric Rickstad,Witness Impulse,0,416,Mysteries & Thrillers,4,211,2.99,2.99,"1,952",4.1
DEEP STORM,Lincoln Child,Knopf Doubleday Publishing Group,0,384,Action & Adventure,4,386,4.99,2.5,"1,912",4.4
THE SHADOWS,J R Ward,New American Library,1,592,Paranormal,5,1172,8.99,26.60,"5,245",4.7
THE PATRIOT THREAT,Steve Berry,Minotaur,1,400,Mysteries & Thrillers,4,486,9.99,9.99,"1,642",4.4
AT THE WATER'S EDGE,Sara Gruen,Spiegel & Grau,1,368,Fiction & Literature,4,769,14.99,13.86,"3,645",4.1
FOUR NIGHTS WITH THE DUKE,Eloisa James,Avon,1,384,Historical,4.5,292,5.99,3.43,750,4.4
THE SKULL THRONE,Peter V Brett,Del Rey,1,704,Epic,4.5,411,8.99,12.35,"2,215",4.3
HOT PURSUIT,Stuart Woods,Putnam,1,352,Action & Adventure,4,438,9.99,9.99,"1,497",4.3
A DEADLY WEB,Kay Hooper,Jove,1,304,Mysteries & Thrillers,4.5,150,9.99,6.29,636,4.3
WHEN I'M GONE,Abbi Glines,Atria,1,272,New Adult,4.5,384,9.99,9.99,636,4.6
ALL I EVER NEED IS YOU,Bella Andre,Oak Press,1,400,Contemporary,4.5,354,5.99,5.87,736,4.7
STILL THE ONE,Jill Shalvis,Berkley,1,320,Contemporary,4.5,155,7.99,7.99,525,4.6
SILVER BASTARD,Joanna Wylde,Berkley,1,448,Contemporary,4.5,167,5.99,7.22,791,4.5
CHASING SUNSETS,Karen Kingsbury,Howard,0,336,Religious,4.5,115,12.99,12.99,"1,485",4.8
MIRACLE AT AUGUSTA,James Patterson and Peter De Jonge,"Little, Brown",0,240,Fiction & Literature,4,121,9.99,14.72,790,4.0
DARK HEIR,Faith Hunter,Roc,0,384,Fantasy,4.5,173,7.99,7.99,"1,219",4.7
THE LIAR,Nora Roberts,Putnam,1,512,Suspense,4.5,2783,7.99,7.99,"8,806",4.5
EVERY FIFTEEN MINUTES,Lisa Scottoline,St. Martin's,1,448,Mysteries & Thrillers,4,443,8.99,16.90,"1,874",4.3
BEAUTIFUL SECRET,Christina Lauren,Simon & Schuster,1,400,Contemporary,4.5,850,8.99,3.75,"1,072",4.5
UNTIL JULY,Aurora Rose Reynolds,Aurora Rose Reynolds,1,308,Contemporary,4.5,362,4.99,4.99,"1,402",4.6
TRUE LOVE,Jude Deveraux,Ballantine,1,464,Contemporary,4.5,420,7.99,7.99,"1,354",4.6
THE STORY OF SON,J R Ward,St. Martin's Press,0,80,Paranormal,4.5,195,3.99,4.0,"1,051",4.5
VIRTUOUS,M S Force,HTJB,0,354,Erotic Romance,4.5,838,0.0,0.0,"1,142",4.5
THE MEPHISTO CLUB,Tess Gerritsen,Ballantine,0,368,Mysteries & Thrillers,4,208,9.99,9.99,"2,049",4.5
MEMORY MAN,David Baldacci,Grand Central,1,432,Police Procedural,4.5,3979,9.99,9.99,"20,397",4.5
THE BONE TREE,Greg Iles,Morrow/HarperCollins,1,880,Mysteries & Thrillers,4.5,855,4.99,4.99,"4,657",4.5
GARDEN OF LIES,Amanda Quick,Putnam,1,352,Historical,4.5,239,8.99,10.96,943,4.6
GOD HELP THE CHILD,Toni Morrison,Knopf,1,192,Literary,4,418,11.99,13.96,"1,910",4.4
ASA,Jay Crownover,Morrow/HarperCollins,1,384,New Adult,4.5,327,11.99,7.57,601,4.6
AFLAME,Penelope Douglas,InterMix,1,263,Contemporary,4.5,594,3.99,3.99,"1,323",4.7
VALOROUS,M S Force,HTJB,0,338,Erotic Romance,4.5,443,3.99,3.85,650,4.7
GATHERING PREY,John Sandford,Putnam,1,416,Mysteries & Thrillers,4.5,1827,9.99,13.69,"6,352",4.6
YOUR NEXT BREATH,Iris Johansen,St. Martin's,1,352,Mysteries & Thrillers,4.5,223,11.99,8.40,593,4.6
THE MISTAKE,Elle Kennedy,Elle Kennedy,1,383,New Adult,4.5,4704,4.99,4.86,"9,239",4.5
14TH DEADLY SIN,James Patterson and Maxine Paetro,"Little, Brown",1,384,Women Sleuths,4.5,976,9.99,13.99,"8,302",4.5
CAT'S LAIR,Christine Feehan,Jove,1,448,Paranormal,4.5,215,7.99,7.99,"1,425",4.3
A GOD IN RUINS,Kate Atkinson,"Little, Brown",1,480,Historical,4,177,11.99,11.99,"2,522",4.3
THE FALL,John Lescroart,Atria,1,320,Mysteries & Thrillers,4.5,180,12.99,12.99,931,4.5
THE INN AT ROSE HARBOR,Debbie Macomber,Random House Publishing,5,352,Contemporary,4,770,7.99,7.99,"2,654",4.6
WICKED BUSINESS,Janet Evanovich,Random House Publishing,4,320,Women Sleuths,4,702,8.99,8.99,"2,325",4.5
THE FORGOTTEN ROOM,Lincoln Child,Doubleday,1,304,Mysteries & Thrillers,4,632,9.99,9.99,"1,640",4.3
DRY BONES,Craig Johnson,Viking,1,320,Mysteries & Thrillers,4.5,450,13.99,19.95,"2,369",4.7
LUCKIEST GIRL ALIVE,Jessica Knoll,Simon & Schuster,1,352,Mysteries & Thrillers,4,2525,13.99,13.99,"6,787",3.9
SOLITUDE CREEK,Jeffery Deaver,Grand Central,1,416,Women Sleuths,4,230,7.99,7.99,"1,280",4.3
THE ENEMY INSIDE,Steve Martini,William Morrow,1,384,Mysteries & Thrillers,4,215,6.99,6.99,943,4.3
BORN OF DEFIANCE,Sherrilyn Kenyon,St. Martin's,0,528,Paranormal,4.5,144,8.99,8.99,778,4.8
FALLING FOR MY BOSS,J S Cooper and Helen Cooper,J. S. Cooper,0,371,Romance,1,1,3.99,3.99,716,4.2
SEVENEVES,Neal Stephenson,Morrow/HarperCollins,1,880,Science Fiction,4.5,1331,10.99,10.99,"6,398",4.1
BEACH TOWN,Mary Kay Andrews,St. Martin's,1,400,Fiction & Literature,4,406,8.99,12.11,"1,546",4.4
RADIANT ANGEL,Nelson DeMille,Grand Central,1,600,Action & Adventure,4,1111,9.99,6.91,"5,726",4.2
PIRANHA,Clive Cussler and Boyd Morrison,Putnam,1,432,Action & Adventure,4.5,648,9.99,9.99,"3,007",4.7
A MATCH FOR MARCUS CYNSTER,Stephanie Laurens,Mira,1,300,Historical,4.5,97,6.99,6.35,497,4.5
BEAUTIFUL SACRIFICE,Jamie McGuire,CreateSpace,1,325,Contemporary,4.5,677,5.99,9.37,"1,739",4.7
THE HOUSE WE GREW UP IN,Lisa Jewell,Atria Books,1,400,Fiction & Literature,4,523,12.99,12.99,"7,297",4.4
AGAINST THE TIDE,Kat Martin,Zebra,1,400,Romance,4.5,24,5.99,7.95,526,4.6
ZOO,James Patterson and Michael Ledwidge,"Little, Brown",0,416,Adventure,3.5,1059,7.99,7.99,"5,957",4.0
FINDERS KEEPERS,Stephen King,Scribner,1,448,Mysteries & Thrillers,4.5,1900,9.99,8.99,"11,491",4.6
IN THE UNLIKELY EVENT,Judy Blume,Knopf,1,416,Fiction & Literature,4,793,8.99,8.99,"3,267",4.0
SWEET ACHE,K Bromberg,Signet,1,400,Contemporary,4.5,268,5.99,5.99,"1,162",4.8
SHARDS OF HOPE,Nalini Singh,Berkley,1,496,Paranormal,4.5,222,8.99,5.9,"1,080",4.8
PALACE OF TREASON,Jason Matthews,Scribner,0,480,Mysteries & Thrillers,4.5,594,12.99,15.59,"3,032",4.6
MOONLIGHT ON NIGHTINGALE WAY,Samantha Young,NAL,0,352,Contemporary,4.5,177,5.99,5.99,444,4.6
DEAD ICE,Laurell K Hamilton,Berkley,1,576,Contemporary,4.5,414,8.99,19.01,"2,640",4.5
ALL THE SINGLE LADIES,Dorothea Benton Frank,Morrow/HarperCollins,1,400,Fiction & Literature,4,298,12.99,8.65,"1,807",4.3
ONLY A PROMISE,Mary Balogh,Signet,1,400,Romance,4.5,137,7.99,4.75,786,4.6
THE RUMOR,Elin Hilderbrand,"Little, Brown",1,384,Fiction & Literature,4,1482,7.99,7.99,"4,352",4.3
TOM CLANCY UNDER FIRE,Grant Blackwood,Putnam,1,512,Mysteries & Thrillers,4,1026,9.99,9.99,"3,299",4.0
COUNTRY,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,832,5.99,5.99,"4,104",4.6
THE PRESIDENT'S SHADOW,Brad Meltzer,Grand Central,1,350,Mysteries & Thrillers,4,570,7.99,7.99,"1,378",4.2
THE SANTANGELOS,Jackie Collins,St. Martin's,0,544,Fiction & Literature,4.5,104,11.99,11.99,"1,228",4.6
TRUTH OR DIE,James Patterson and Howard Roughan,"Little, Brown",1,416,Mysteries & Thrillers,4,386,9.99,9.99,"1,699",4.3
THE MELODY LINGERS ON,Mary Higgins Clark,Simon & Schuster,1,272,Fiction & Literature,4,444,8.99,7.99,"2,046",4.5
WICKED CHARMS,Janet Evanovich and Phoef Sutton,Bantam,1,320,Women Sleuths,4.5,382,2.99,2.99,"2,529",4.5
SAFE AT LAST,Maya Banks,Avon,1,368,Contemporary,4.5,207,10.99,4.56,463,4.4
SUMMER SECRETS,Jane Green,St. Martin's,0,320,Fiction & Literature,4,312,8.99,8.99,938,4.2
THE ENGLISH SPY,Daniel Silva,Harper,1,544,Mysteries & Thrillers,4.5,1466,9.99,9.99,"5,988",4.6
NEMESIS,Catherine Coulter,Putnam,1,400,Mysteries & Thrillers,4.5,623,9.99,16.99,"2,353",4.5
CODE OF CONDUCT,Brad Thor,Emily Bestler/Atria,1,368,Mysteries & Thrillers,4.5,1669,12.99,12.99,"3,529",4.6
EARTH BOUND,Christine Feehan,Jove,1,384,Paranormal,4.5,319,8.99,8.99,"1,729",4.7
GO SET A WATCHMAN,Harper Lee,Harper,1,288,Literary,4,1864,12.99,14.99,"12,641",3.6
ARMADA,Ernest Cline,Crown,1,368,Adventure,4,1188,9.99,12.79,"6,120",4.2
NAKED GREED,Stuart Woods,Putnam,1,320,Action & Adventure,4,425,9.99,20.50,"1,365",4.3
SPEAKING IN BONES,Kathy Reichs,Bantam,1,320,Mysteries & Thrillers,4.5,215,9.99,9.99,"2,882",4.5
STAND DOWN,J A Jance,Witness Impulse,0,96,Hard-Boiled,4,85,5.99,3.99,861,4.3
SIREN'S CALL,Jayne Castle,Jove,1,336,Paranormal,4.5,236,7.99,8.99,"1,131",4.7
CIRCLING THE SUN,Paula McLain,Ballantine,1,384,Literary,4.5,882,11.99,10.00,"5,172",4.4
BADLANDS,C J Box,Minotaur,1,288,Mysteries & Thrillers,4.5,505,9.99,25.00,"3,381",4.6
NEVER DIE ALONE,Lisa Jackson,Zebra/Mulholland,1,484,Mysteries & Thrillers,4.5,19,7.99,1.99,877,4.5
THE BOURBON KINGS,JR Ward,NAL,1,432,Contemporary,4.5,355,5.99,18.17,"1,582",4.5
SERVICING THE TARGET,Cherise Sinclair,Evil Eye Concepts,0,466,Erotic Romance,4.5,198,5.99,5.99,720,4.8
ALERT,James Patterson and Michael Ledwidge,"Little, Brown",1,400,Police Procedural,4.5,542,9.99,24.31,"3,431",4.6
MAGIC SHIFTS,Ilona Andrews,Ace,1,352,Fantasy,4.5,473,8.99,24.95,"2,612",4.8
DRAGONBANE,Sherrilyn Kenyon,St. Martin's,1,320,Paranormal,4.5,235,8.99,8.99,"1,183",4.7
WHO DO YOU LOVE,Jennifer Weiner,Atria,1,400,Fiction & Literature,4,836,12.99,8.89,"1,377",4.3
STATE OF FEAR,Michael Crichton,HarperCollins,1,816,Mysteries & Thrillers,4,377,5.99,5.99,"3,053",4.3
FRICTION,Sandra Brown,Grand Central,1,300,Suspense,4.5,962,8.99,8.99,"2,769",4.6
THE NATURE OF THE BEAST,Louise Penny,Minotaur,1,384,British Detectives,4.5,840,11.99,11.23,"7,292",4.7
THE GIRL IN THE SPIDER'S WEB,David Lagercrantz,Knopf,1,416,Mysteries & Thrillers,4.5,3438,9.99,14.00,"17,781",4.1
PURITY,Jonathan Franzen,"Farrar, Straus & Giroux",1,576,Literary,4,322,12.99,19.87,"1,573",3.7
UNDERCOVER,Danielle Steel,Delacorte,1,336,Fiction & Literature,4.5,314,5.99,14.95,"2,934",4.6
THE SOLOMON CURSE,Clive Cussler and Russell Blake,Putnam,1,400,Action & Adventure,4.5,472,9.99,13.89,"2,275",4.6
STAR WARS: AFTERMATH,Chuck Wendig,Del Ray,1,400,Science Fiction,3.5,753,9.99,14.55,"4,627",3.6
DARK GHOST,Christine Feehan,Berkley,1,368,Paranormal,4.5,409,8.99,20.00,"2,059",4.4
MAKE ME,Lee Child,Delacorte,1,416,Mysteries & Thrillers,4,2846,9.99,9.99,"17,632",4.2
DEVOTED IN DEATH,J D Robb,Putnam,1,384,Suspense,4.5,942,7.99,7.99,"4,480",4.7
THE END GAME,Catherine Coulter and J T Ellison,Putnam,1,464,Mysteries & Thrillers,4.5,587,9.99,9.99,"1,762",4.7
HARD LOVE,Meredith Wild,Forever,1,320,Contemporary,4.5,595,9.99,9.99,"1,485",4.7
THE SCAM,Janet Evanovich and Lee Goldberg,Bantam,1,304,Women Sleuths,4.5,445,8.99,16.77,"2,048",4.6
FATES AND FURIES,Lauren Groff,Riverhead,1,400,Literary,4,1360,13.99,9.00,"3,632",3.8
COME RAIN OR COME SHINE,Jan Karon,Putnam,1,304,Family,4.5,236,11.99,17.95,"3,353",4.7
ANGEL FALLS,Kristin Hannah,Ballantine,1,288,Family,4,654,7.99,4.0,"6,808",4.4
THE MURDER HOUSE,James Patterson and David Ellis,"Little, Brown",1,480,Mysteries & Thrillers,4.5,587,9.99,9.99,"4,333",4.5
AFTER YOU,Jojo Moyes,Pamela Dorman/Viking,1,368,Fiction & Literature,4.5,4203,11.99,9.00,"15,687",4.4
THE AERONAUT'S WINDLASS,Jim Butcher,ROC,1,640,Epic,4.5,616,9.99,26.26,"2,843",4.6
PRETTY GIRLS,Karin Slaughter,Morrow/HarperCollins,1,592,Police Procedural,4,2882,6.99,38.00,"12,649",4.3
THE SURVIVOR,Vince Flynn and Kyle Mills,Emily Bestler/Atria,1,400,Mysteries & Thrillers,4.5,2174,12.99,12.99,"6,392",4.5
A KNIGHT OF THE SEVEN KINGDOMS,George R R Martin,Bantam,1,368,Epic,4.5,1609,12.99,20.93,"7,848",4.6
SHADOWS OF SELF,Brandon Sanderson,Tor/Tom Doherty,1,384,Epic,4.5,672,9.99,9.99,"4,124",4.7
ROGUE LAWYER,John Grisham,Doubleday,9,352,Mysteries & Thrillers,4,3687,9.99,4.5,"16,037",4.2
CROSS JUSTICE,James Patterson,"Little, Brown",4,400,Police Procedural,4.5,781,9.99,11.50,"6,357",4.7
SEE ME,Nicholas Sparks,Grand Central,10,304,Suspense,4.5,1534,8.99,16.31,"11,781",4.6
THE GUILTY,David Baldacci,Grand Central,5,432,Mysteries & Thrillers,4.5,2138,9.99,10.64,"10,624",4.6
THE BAZAAR OF BAD DREAMS,Stephen King,Scribner,7,512,Mysteries & Thrillers,4.5,703,10.99,12.87,"5,437",4.6
THE BONE LABYRINTH,James Rollins,Morrow/HarperCollins,1,688,Action & Adventure,4.5,597,9.99,10.57,"2,030",4.6
TOM CLANCY: COMMANDER IN CHIEF,Mark Greaney,Putnam,3,736,Mysteries & Thrillers,4.5,1029,9.99,10.07,"3,447",4.5
TRICKY TWENTY-TWO,Janet Evanovich,Bantam,5,304,Women Sleuths,4.5,880,8.99,8.99,"8,517",4.6
THE MAGIC STRINGS OF FRANKIE PRESTO,Mitch Albom,Harper/HarperCollins,4,368,Religious,4.5,392,11.99,17.99,"3,628",4.7
ASHLEY BELL,Dean Koontz,Bantam,2,576,Mysteries & Thrillers,4,545,8.99,8.99,"3,162",4.1
THE CROSSING,Michael Connelly,"Little, Brown",0,400,Police Procedural,4.5,1223,11.99,11.99,"8,973",4.6
THE LAST ANNIVERSARY,Liane Moriarty,Harper Perennial,0,416,Fiction & Literature,4,2174,11.99,11.99,"12,135",4.2
THE CHOICE,Nicholas Sparks,Grand Central,1,304,Biographies & Memoirs,4.5,518,13.99,16.01,"5,519",4.6
POINT BLANK,Fern Michaels,Kensington,1,368,Mysteries & Thrillers,4.5,76,2.99,7.99,"1,604",4.7
THE FORGOTTEN SOLDIER,Brad Taylor,Dutton,1,432,Mysteries & Thrillers,4.5,647,9.99,9.99,787,4.6
JANUARY,Audrey Carlan,Waterhouse,1,105,Erotic Romance,4.5,1433,0.0,0.0,"2,476",4.4
THE REVENANT,Michael Punke,Picador,1,272,Literary,4.5,880,10.99,10.36,"4,204",4.5
THE GIRL IN THE GLASS,James Hayman,Witness Impulse,0,384,Police Procedural,4.5,279,7.99,7.99,"1,011",4.3
THE ROGUE NOT TAKEN,Sarah MacLean,Avon,0,432,Historical,4.5,429,6.99,9.29,"1,030",4.5
THE FORCE AWAKENS,Alan Dean Foster,Lucasbooks,1,272,Science Fiction,4.5,745,9.99,31.99,"2,175",4.4
BIG ROCK,Lauren Blakely,Lauren Blakely,1,300,Contemporary,4.5,2531,3.99,2.96,"2,046",4.4
BUILT,Jay Crownover,Morrow/HarperCollins,1,352,Contemporary,4.5,262,4.99,4.99,525,4.6
NEW LEAF,Catherine Anderson,Signet,0,416,Contemporary,4.5,92,5.99,4.75,624,4.5
FEBRUARY,Audrey Carlan,Waterhouse Press,0,101,Contemporary,4.5,768,2.99,3.1,"1,182",4.5
THE GUEST ROOM,Chris Bohjalian,Doubleday,0,336,Literary,4,436,11.99,10.11,"1,499",4.1
MARCH,Audrey Carlan,Waterhouse Press,0,104,Erotic Romance,4.5,543,2.99,3.59,921,4.7
SCANDALOUS BEHAVIOR,Stuart Woods,Putnam,1,320,Mysteries & Thrillers,4,490,9.99,11.55,"1,565",4.3
MY NAME IS LUCY BARTON,Elizabeth Strout,Random House,1,208,Literary,3.5,1086,8.99,8.99,"6,449",3.9
THE SCORE,Elle Kennedy,Elle Kennedy,1,455,New Adult,4.5,4564,4.99,4.83,"8,153",4.6
SEBRING,Kristen Ashley,Kristen Ashley,1,485,Contemporary,4.5,227,4.99,4.99,981,4.6
THE BITTER SEASON,Tami Hoag,Dutton,1,416,Mysteries & Thrillers,4.5,577,4.99,6.84,"1,611",4.6
A PARIS APARTMENT,Michelle Gable,St. Martin's Griffin,0,384,Fiction & Literature,4,308,11.99,9.61,"1,396",4.2
THE DIRT ON NINTH GRAVE,Darynda Jones,St. Martin's,0,352,Women Sleuths,4.5,206,11.99,11.99,"1,252",4.8
FEVERBORN,Karen Marie Moning,Delacorte,1,512,Paranormal,4.5,373,7.99,5.01,"2,427",4.6
NYPD RED 4,James Patterson and Marshall Karp,"Little, Brown",1,368,Mysteries & Thrillers,4.5,479,9.99,10.11,"3,557",4.6
SPIDER GAME,Christine Feehan,Jove,1,464,Military,4.5,211,8.99,4.50,"1,503",4.3
THE BANDS OF MOURNING,Brandon Sanderson,Tor/Tom Doherty,1,336,Epic,4.5,702,8.99,8.99,"4,223",4.8
MY AMERICAN DUCHESS,Eloisa James,Avon,1,432,Historical,4.5,241,6.99,6.99,898,4.4
BROTHERHOOD IN DEATH,J D Robb,Berkley,1,400,Suspense,4.5,1054,7.99,4.01,326,4.7
BREAKDOWN,Jonathan Kellerman,Ballatine,1,368,Mysteries & Thrillers,4,392,9.99,15.56,"1,814",4.4
ME BEFORE YOU,Jojo Moyes,Penguin,1,384,Fiction & Literature,4.5,6171,11.99,9.85,"3,008",4.7
DEPRAVED HEART,Patricia Cornwell,Morrow/HarperCollins,3,560,Mysteries & Thrillers,4,772,8.99,1.85,"5,685",4.0
WICKED SEXY LIAR,Christina Lauren,Gallery Books,1,384,Contemporary,4.5,454,9.99,4.31,489,4.6
BEAUTIFUL BURN,Jamie McGuire,Jamie McGuire,0,385,Contemporary,4.5,737,5.99,5.99,"1,616",4.7
FIND HER,Lisa Gardner,Dutton,1,416,Mysteries & Thrillers,4.5,1282,9.99,16.01,"3,268",4.5
A TASTE FOR DEATH,P D James,Vintage,1,480,British Detectives,4.5,116,6.99,6.99,883,4.4
COMETH THE HOUR,Jeffrey Archer,St. Martin's,1,400,Fiction & Literature,4.5,507,9.99,9.99,"7,587",4.5
A GIRL'S GUIDE TO MOVING ON,Debbie Macomber,Ballantine,1,352,Contemporary,4.5,440,5.99,5.99,"2,263",4.7
RUNAWAY VAMPIRE,Lynsay Sands,Avon,1,368,Paranormal,4.5,142,7.99,7.99,"1,089",4.6
THE WEDDING DRESS,Rachel Hauck,Thomas Nelson,1,352,Religious,4.5,198,9.99,9.17,"6,602",4.4
GIRL MISSING,Tess Gerritsen,Ballantine,1,368,Mysteries & Thrillers,4,218,9.99,9.99,"1,418",4.3
THE GANGSTER,Clive Cussler and Justin Scott,Putnam,1,400,Action & Adventure,4,278,9.99,8.10,"1,943",4.5
THE KITCHEN HOUSE,Kathleen Grissom,Touchstone,1,384,Historical,4.5,2455,12.99,11.12,"9,171",4.6
BROOKLYN,Colm Toibin,Scribner,1,272,Literary,4,286,11.99,33.27,"3,664",4.1
THE WIDOW,Fiona Barton,New American Library,0,336,Mysteries & Thrillers,4,2058,7.99,7.99,"4,793",3.9
BEAUTIFUL BOSS,Christina Lauren,Gallery,0,144,Contemporary,4.5,241,4.99,3.02,557,4.5
FIRE TOUCHED,Patricia Briggs,Ace,1,352,Fantasy,4.5,947,8.99,21.99,"4,586",4.8
OFF THE GRID,C J Box,Putnam,1,384,Mysteries & Thrillers,4.5,1139,9.99,24.37,"4,342",4.7
THE STEEL KISS,Jeffery Deaver,Grand Central,1,448,Mysteries & Thrillers,4,320,7.99,7.99,"2,129",4.4
ROCK WITH WINGS,Anne Hillerman,Harper,1,336,Police Procedural,4,341,7.99,24.17,"3,306",4.5
CLAWBACK,J A Jance,Touchstone,1,336,Mysteries & Thrillers,4.5,145,9.99,7.66,"1,040",4.7
MARKED IN FLESH,Anne Bishop,Roc,1,416,Fantasy,4.5,257,3.99,3.99,"1,926",4.7
PRIVATE PARIS,James Patterson and Mark Sullivan,"Little, Brown",1,400,Mysteries & Thrillers,4,387,9.99,9.99,"2,014",4.4
PROPERTY OF A NOBLEWOMAN,Danielle Steel,Delacorte,1,336,Historical,4.5,377,6.99,6.99,"2,734",4.6
DARK PROMISES,Christine Feehan,Berkley,1,384,Paranormal,4.5,309,8.99,10.79,"1,941",4.5
